Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4
,,,,,,,14834,5657.093806508991,0.0,0.0,0.0
,,,,,,,14835,5539.320365926123,0.0,0.0,0.0
,,,,,,,14836,5606.044838089486,0.0,0.0,0.0
,,,,,,,14837,5795.222262065465,0.0,0.0,0.0
,,,,,,,14838,6331.52477404751,0.0,0.0,0.0
,,,,,,,14839,6671.7357213880605,0.0,0.0,0.0
,,,,,,,14840,6709.8141865969965,0.0,0.0,0.0
,,,,,,,14841,6895.580086032502,0.0,0.0,0.0
,,,,,,,14842,7079.7579637222225,0.0,0.0,0.0
,,,,,,,14843,7191.0233233825265,0.0,0.0,0.0
,,,,,,,14844,7436.841641742961,0.0,0.0,0.0
,,,,,,,14845,7698.688373738631,0.0,0.0,0.0
,,,,,,,14846,7978.805626153599,0.0,0.0,0.0
,,,,,,,14847,8201.193592109074,0.0,0.0,0.0
,,,,,,,14848,8409.908440084648,0.0,0.0,0.0
,,,,,,,14849,8564.306956355793,0.0,0.0,0.0
,,,,,,,14850,8497.787920215387,0.0,0.0,0.0
,,,,,,,14851,8249.34267247586,0.0,0.0,0.0
,,,,,,,14852,8270.478620838516,0.0,0.0,0.0
,,,,,,,14853,7993.959883567091,0.0,0.0,0.0
,,,,,,,14854,7444.147768719095,0.0,0.0,0.0
,,,,,,,14855,6937.422769873481,0.0,0.0,0.0
,,,,,,,14856,6416.27461153582,0.0,0.0,0.0
,,,,,,,14857,6067.06200425191,0.0,0.0,0.0
,,,,,,,14858,5878.484980509546,0.0,0.0,0.0
,,,,,,,14859,5749.186778388063,0.0,0.0,0.0
,,,,,,,14860,5798.945287941937,0.0,0.0,0.0
,,,,,,,14861,5853.128835168274,0.0,0.0,0.0
,,,,,,,14862,6418.673625859443,0.0,0.0,0.0
,,,,,,,14863,6782.677688974932,0.0,0.0,0.0
,,,,,,,14864,6836.118053837736,0.0,0.0,0.0
,,,,,,,14865,7110.351467415888,0.0,0.0,0.0
,,,,,,,14866,7409.305591072675,0.0,0.0,0.0
,,,,,,,14867,7719.314456103632,0.0,0.0,0.0
,,,,,,,14868,7999.505242649685,0.0,0.0,0.0
,,,,,,,14869,8274.642160892881,0.0,0.0,0.0
,,,,,,,14870,8551.739047754238,0.0,0.0,0.0
,,,,,,,14871,8693.027882157101,0.0,0.0,0.0
,,,,,,,14872,8770.592524343596,0.0,0.0,0.0
,,,,,,,14873,8808.393346824645,0.0,0.0,0.0
,,,,,,,14874,8698.57526242442,0.0,0.0,0.0
,,,,,,,14875,8639.73152122941,0.0,0.0,0.0
,,,,,,,14876,8703.315846215182,0.0,0.0,0.0
,,,,,,,14877,8459.887430937453,0.0,0.0,0.0
,,,,,,,14878,7953.4681728264895,0.0,0.0,0.0
,,,,,,,14879,7425.57558090732,0.0,0.0,0.0
,,,,,,,14880,7009.871774552959,0.0,0.0,0.0
,,,,,,,14881,6703.303886879296,0.0,0.0,0.0
,,,,,,,14882,6401.965225028687,0.0,0.0,0.0
,,,,,,,14883,6282.8163689053545,0.0,0.0,0.0
,,,,,,,14884,6265.0804154470325,0.0,0.0,0.0
,,,,,,,14885,6598.391048407566,0.0,0.0,0.0
,,,,,,,14886,7036.600786897941,0.0,0.0,0.0
,,,,,,,14887,7475.905134226632,0.0,0.0,0.0
,,,,,,,14888,7577.845019975575,0.0,0.0,0.0
,,,,,,,14889,7707.354873553313,0.0,0.0,0.0
,,,,,,,14890,7982.963501936401,0.0,0.0,0.0
,,,,,,,14891,8185.49883916671,0.0,0.0,0.0
,,,,,,,14892,8440.430003205596,0.0,0.0,0.0
,,,,,,,14893,8796.796484210485,0.0,0.0,0.0
,,,,,,,14894,9040.265306833935,0.0,0.0,0.0
,,,,,,,14895,9297.50448697466,0.0,0.0,0.0
,,,,,,,14896,9478.901666595164,0.0,0.0,0.0
,,,,,,,14897,9563.687211035674,0.0,0.0,0.0
,,,,,,,14898,9346.72718302413,0.0,0.0,0.0
,,,,,,,14899,9070.506499810965,0.0,0.0,0.0
,,,,,,,14900,9008.298205923635,0.0,0.0,0.0
,,,,,,,14901,8722.762853079586,0.0,0.0,0.0
,,,,,,,14902,8204.92515745115,0.0,0.0,0.0
,,,,,,,14903,7719.063011266298,0.0,0.0,0.0
,,,,,,,14904,7247.940758746371,0.0,0.0,0.0
,,,,,,,14905,6879.1227873280095,0.0,0.0,0.0
,,,,,,,14906,6515.19034804395,0.0,0.0,0.0
,,,,,,,14907,6312.70595846536,0.0,0.0,0.0
,,,,,,,14908,6199.763737017087,0.0,0.0,0.0
,,,,,,,14909,6232.840224065443,0.0,0.0,0.0
,,,,,,,14910,6281.573721263443,0.0,0.0,0.0
,,,,,,,14911,6353.6619068405125,0.0,0.0,0.0
,,,,,,,14912,6726.951621070437,0.0,0.0,0.0
,,,,,,,14913,7335.083457494734,0.0,0.0,0.0
,,,,,,,14914,7845.159918817124,0.0,0.0,0.0
,,,,,,,14915,8421.004703990899,0.0,0.0,0.0
,,,,,,,14916,8805.570115860157,0.0,0.0,0.0
,,,,,,,14917,9082.599143230162,0.0,0.0,0.0
,,,,,,,14918,9271.026564273616,0.0,0.0,0.0
,,,,,,,14919,9469.01445203045,0.0,0.0,0.0
,,,,,,,14920,9561.888691607972,0.0,0.0,0.0
,,,,,,,14921,9625.896601277207,0.0,0.0,0.0
,,,,,,,14922,9418.303574378602,0.0,0.0,0.0
,,,,,,,14923,9136.193391195056,0.0,0.0,0.0
,,,,,,,14924,9047.20777055269,0.0,0.0,0.0
,,,,,,,14925,8753.464579301657,0.0,0.0,0.0
,,,,,,,14926,8286.691002963136,0.0,0.0,0.0
,,,,,,,14927,7846.11584446929,0.0,0.0,0.0
,,,,,,,14928,7314.2830915991735,0.0,0.0,0.0
,,,,,,,14929,6980.462405558941,0.0,0.0,0.0
,,,,,,,14930,6716.65084124898,0.0,0.0,0.0
,,,,,,,14931,6559.82018699318,0.0,0.0,0.0
,,,,,,,14932,6443.774378950925,0.0,0.0,0.0
,,,,,,,14933,6373.450332540211,0.0,0.0,0.0
,,,,,,,14934,6443.550875957772,0.0,0.0,0.0
,,,,,,,14935,6516.083426136859,0.0,0.0,0.0
,,,,,,,14936,6785.457469697233,0.0,0.0,0.0
,,,,,,,14937,7255.40426434112,0.0,0.0,0.0
,,,,,,,14938,7566.39158550805,0.0,0.0,0.0
,,,,,,,14939,7517.3006570893795,0.0,0.0,0.0
,,,,,,,14940,7129.363076943747,0.0,0.0,0.0
,,,,,,,14941,6461.652071555902,0.0,0.0,0.0
,,,,,,,14942,6015.092985403522,0.0,0.0,0.0
,,,,,,,14943,6065.727703667002,0.0,0.0,0.0
,,,,,,,14944,6120.679330434724,0.0,0.0,0.0
,,,,,,,14945,6065.518137470426,0.0,0.0,0.0
,,,,,,,14946,6012.642747421069,0.0,0.0,0.0
,,,,,,,14947,6042.9787865319095,0.0,0.0,0.0
,,,,,,,14948,6278.526041886081,0.0,0.0,0.0
,,,,,,,14949,6122.293758257561,0.0,0.0,0.0
,,,,,,,14950,5977.509453318107,0.0,0.0,0.0
,,,,,,,14951,5520.425444155737,0.0,0.0,0.0
,,,,,,,14952,5289.203524437724,0.0,0.0,0.0
,,,,,,,14953,5070.822870227409,0.0,0.0,0.0
,,,,,,,14954,4978.5837499713425,0.0,0.0,0.0
,,,,,,,14955,4897.875419268131,0.0,0.0,0.0
,,,,,,,14956,4956.87969170513,0.0,0.0,0.0
,,,,,,,14957,5105.079960818272,0.0,0.0,0.0
,,,,,,,14958,5619.797152158964,0.0,0.0,0.0
,,,,,,,14959,5879.478525176105,0.0,0.0,0.0
,,,,,,,14960,5956.651644767412,0.0,0.0,0.0
,,,,,,,14961,6103.2421835561845,0.0,0.0,0.0
,,,,,,,14962,6273.519426159586,0.0,0.0,0.0
,,,,,,,14963,6397.714037866178,0.0,0.0,0.0
,,,,,,,14964,6513.227226660754,0.0,0.0,0.0
,,,,,,,14965,6603.964960819838,0.0,0.0,0.0
,,,,,,,14966,6611.233579608652,0.0,0.0,0.0
,,,,,,,14967,6557.245497495801,0.0,0.0,0.0
,,,,,,,14968,6555.775548912611,0.0,0.0,0.0
,,,,,,,14969,6507.724507811201,0.0,0.0,0.0
,,,,,,,14970,6512.140782377908,0.0,0.0,0.0
,,,,,,,14971,6510.669243794247,0.0,0.0,0.0
,,,,,,,14972,6727.870531990771,0.0,0.0,0.0
,,,,,,,14973,6548.818172026383,0.0,0.0,0.0
,,,,,,,14974,6165.7552467462365,0.0,0.0,0.0
,,,,,,,14975,5771.870973010071,0.0,0.0,0.0
,,,,,,,14976,5436.957217299563,0.0,0.0,0.0
,,,,,,,14977,5200.4348715218575,0.0,0.0,0.0
,,,,,,,14978,5105.992755596192,0.0,0.0,0.0
,,,,,,,14979,5029.036025434351,0.0,0.0,0.0
,,,,,,,14980,5061.5903437385105,0.0,0.0,0.0
,,,,,,,14981,5221.6812430736145,0.0,0.0,0.0
,,,,,,,14982,5661.91296343278,0.0,0.0,0.0
,,,,,,,14983,5985.564035372205,0.0,0.0,0.0
,,,,,,,14984,6052.356797131579,0.0,0.0,0.0
,,,,,,,14985,6246.857234368696,0.0,0.0,0.0
,,,,,,,14986,6431.3345608053305,0.0,0.0,0.0
,,,,,,,14987,6560.796770660007,0.0,0.0,0.0
,,,,,,,14988,6705.887034397937,0.0,0.0,0.0
,,,,,,,14989,6868.329744032871,0.0,0.0,0.0
,,,,,,,14990,6869.994415261151,0.0,0.0,0.0
,,,,,,,14991,6943.223997817682,0.0,0.0,0.0
,,,,,,,14992,6982.417180861805,0.0,0.0,0.0
,,,,,,,14993,7021.997790311084,0.0,0.0,0.0
,,,,,,,14994,6911.052798003411,0.0,0.0,0.0
,,,,,,,14995,6877.1329742777525,0.0,0.0,0.0
,,,,,,,14996,7044.2526280085385,0.0,0.0,0.0
,,,,,,,14997,6808.545044964868,0.0,0.0,0.0
,,,,,,,14998,6337.9321911201205,0.0,0.0,0.0
,,,,,,,14999,5904.824429659957,0.0,0.0,0.0
,,,,,,,15000,5506.461808673496,0.0,0.0,0.0
,,,,,,,15001,5275.749723641785,0.0,0.0,0.0
,,,,,,,15002,5117.381406662492,0.0,0.0,0.0
,,,,,,,15003,5061.858197569685,0.0,0.0,0.0
,,,,,,,15004,5109.957488856335,0.0,0.0,0.0
,,,,,,,15005,5273.627479032158,0.0,0.0,0.0
,,,,,,,15006,5812.059583721775,0.0,0.0,0.0
,,,,,,,15007,6117.388179705674,0.0,0.0,0.0
,,,,,,,15008,6110.034449182578,0.0,0.0,0.0
,,,,,,,15009,6318.110656246752,0.0,0.0,0.0
,,,,,,,15010,6523.219004836385,0.0,0.0,0.0
,,,,,,,15011,6738.251209026607,0.0,0.0,0.0
,,,,,,,15012,6879.437317277219,0.0,0.0,0.0
,,,,,,,15013,7100.4730496851025,0.0,0.0,0.0
,,,,,,,15014,7258.189640211959,0.0,0.0,0.0
,,,,,,,15015,7375.236406478156,0.0,0.0,0.0
,,,,,,,15016,7491.678951240245,0.0,0.0,0.0
,,,,,,,15017,7576.963523422165,0.0,0.0,0.0
,,,,,,,15018,7471.710121603973,0.0,0.0,0.0
,,,,,,,15019,7285.205987440742,0.0,0.0,0.0
,,,,,,,15020,7319.992443287453,0.0,0.0,0.0
,,,,,,,15021,7094.971088445215,0.0,0.0,0.0
,,,,,,,15022,6574.721857800257,0.0,0.0,0.0
,,,,,,,15023,6143.075726626952,0.0,0.0,0.0
,,,,,,,15024,5765.738928176008,0.0,0.0,0.0
,,,,,,,15025,5444.46766290792,0.0,0.0,0.0
,,,,,,,15026,5325.9687002544215,0.0,0.0,0.0
,,,,,,,15027,5217.085553303492,0.0,0.0,0.0
,,,,,,,15028,5205.660544307016,0.0,0.0,0.0
,,,,,,,15029,5441.15810752308,0.0,0.0,0.0
,,,,,,,15030,5983.529686254269,0.0,0.0,0.0
,,,,,,,15031,6269.18800555305,0.0,0.0,0.0
,,,,,,,15032,6372.386142295425,0.0,0.0,0.0
,,,,,,,15033,6500.644046344838,0.0,0.0,0.0
,,,,,,,15034,6699.3567134122195,0.0,0.0,0.0
,,,,,,,15035,6888.559341646917,0.0,0.0,0.0
,,,,,,,15036,7122.234950364825,0.0,0.0,0.0
,,,,,,,15037,7412.908417370095,0.0,0.0,0.0
,,,,,,,15038,7657.518090674225,0.0,0.0,0.0
,,,,,,,15039,7787.942215783881,0.0,0.0,0.0
,,,,,,,15040,7963.220505721849,0.0,0.0,0.0
,,,,,,,15041,8016.2175348350265,0.0,0.0,0.0
,,,,,,,15042,7872.411200555807,0.0,0.0,0.0
,,,,,,,15043,7724.67010722472,0.0,0.0,0.0
,,,,,,,15044,7764.294593384373,0.0,0.0,0.0
,,,,,,,15045,7487.47798263422,0.0,0.0,0.0
,,,,,,,15046,6952.835391729781,0.0,0.0,0.0
,,,,,,,15047,6511.334578059052,0.0,0.0,0.0
,,,,,,,15048,6039.195714168944,0.0,0.0,0.0
,,,,,,,15049,5763.422506027077,0.0,0.0,0.0
,,,,,,,15050,5531.588977716617,0.0,0.0,0.0
,,,,,,,15051,5379.72789799085,0.0,0.0,0.0
,,,,,,,15052,5366.53341287589,0.0,0.0,0.0
,,,,,,,15053,5514.182750607028,0.0,0.0,0.0
,,,,,,,15054,6039.869193192354,0.0,0.0,0.0
,,,,,,,15055,6424.860932552781,0.0,0.0,0.0
,,,,,,,15056,6405.655875768551,0.0,0.0,0.0
,,,,,,,15057,6630.203610473412,0.0,0.0,0.0
,,,,,,,15058,6879.823392204293,0.0,0.0,0.0
,,,,,,,15059,7019.132619929521,0.0,0.0,0.0
,,,,,,,15060,7324.391819270473,0.0,0.0,0.0
,,,,,,,15061,7586.9508983997575,0.0,0.0,0.0
,,,,,,,15062,7745.885968165846,0.0,0.0,0.0
,,,,,,,15063,7848.604487222092,0.0,0.0,0.0
,,,,,,,15064,7897.7129851426425,0.0,0.0,0.0
,,,,,,,15065,7856.8895956462675,0.0,0.0,0.0
,,,,,,,15066,7717.54304683495,0.0,0.0,0.0
,,,,,,,15067,7508.713474456912,0.0,0.0,0.0
,,,,,,,15068,7528.968781169495,0.0,0.0,0.0
,,,,,,,15069,7267.661641342026,0.0,0.0,0.0
,,,,,,,15070,6842.728204519166,0.0,0.0,0.0
,,,,,,,15071,6520.696528115535,0.0,0.0,0.0
,,,,,,,15072,6044.423479437968,0.0,0.0,0.0
,,,,,,,15073,5718.903274747404,0.0,0.0,0.0
,,,,,,,15074,5496.609675077373,0.0,0.0,0.0
,,,,,,,15075,5348.539653112756,0.0,0.0,0.0
,,,,,,,15076,5237.3894912604455,0.0,0.0,0.0
,,,,,,,15077,5290.33501992007,0.0,0.0,0.0
,,,,,,,15078,5423.917369847882,0.0,0.0,0.0
,,,,,,,15079,5657.1520471623335,0.0,0.0,0.0
,,,,,,,15080,5765.680295228849,0.0,0.0,0.0
,,,,,,,15081,6151.312654294269,0.0,0.0,0.0
,,,,,,,15082,6404.894197574193,0.0,0.0,0.0
,,,,,,,15083,6671.4786654490445,0.0,0.0,0.0
,,,,,,,15084,6855.4161613368,0.0,0.0,0.0
,,,,,,,15085,7076.14077637194,0.0,0.0,0.0
,,,,,,,15086,7193.854347298781,0.0,0.0,0.0
,,,,,,,15087,7358.047562908958,0.0,0.0,0.0
,,,,,,,15088,7486.249391055564,0.0,0.0,0.0
,,,,,,,15089,7431.623805931752,0.0,0.0,0.0
,,,,,,,15090,7270.414698025835,0.0,0.0,0.0
,,,,,,,15091,7109.0268772637855,0.0,0.0,0.0
,,,,,,,15092,7188.1980114954,0.0,0.0,0.0
,,,,,,,15093,6957.360419882061,0.0,0.0,0.0
,,,,,,,15094,6621.916322454609,0.0,0.0,0.0
,,,,,,,15095,6157.173694191397,0.0,0.0,0.0
,,,,,,,15096,5757.257317313603,0.0,0.0,0.0
,,,,,,,15097,5495.896104275659,0.0,0.0,0.0
,,,,,,,15098,5302.450718568814,0.0,0.0,0.0
,,,,,,,15099,5184.6757130424385,0.0,0.0,0.0
,,,,,,,15100,5146.306581060331,0.0,0.0,0.0
,,,,,,,15101,5142.040323600635,0.0,0.0,0.0
,,,,,,,15102,5262.446020947553,0.0,0.0,0.0
,,,,,,,15103,5369.280788444508,0.0,0.0,0.0
,,,,,,,15104,5554.949397547991,0.0,0.0,0.0
,,,,,,,15105,5902.7376696915635,0.0,0.0,0.0
,,,,,,,15106,6126.546546085391,0.0,0.0,0.0
,,,,,,,15107,6390.526812071362,0.0,0.0,0.0
,,,,,,,15108,6758.883272102589,0.0,0.0,0.0
,,,,,,,15109,7071.765044798232,0.0,0.0,0.0
,,,,,,,15110,7355.80386443811,0.0,0.0,0.0
,,,,,,,15111,7568.779891185928,0.0,0.0,0.0
,,,,,,,15112,7707.999968011757,0.0,0.0,0.0
,,,,,,,15113,7704.937417307813,0.0,0.0,0.0
,,,,,,,15114,7625.982370234933,0.0,0.0,0.0
,,,,,,,15115,7557.232003085166,0.0,0.0,0.0
,,,,,,,15116,7641.287756024405,0.0,0.0,0.0
,,,,,,,15117,7250.886915613513,0.0,0.0,0.0
,,,,,,,15118,6806.435470291939,0.0,0.0,0.0
,,,,,,,15119,6272.739181026005,0.0,0.0,0.0
,,,,,,,15120,5867.895591262216,0.0,0.0,0.0
,,,,,,,15121,5601.233328199758,0.0,0.0,0.0
,,,,,,,15122,5449.096037821412,0.0,0.0,0.0
,,,,,,,15123,5320.934188705489,0.0,0.0,0.0
,,,,,,,15124,5374.160409881673,0.0,0.0,0.0
,,,,,,,15125,5514.47888901256,0.0,0.0,0.0
,,,,,,,15126,6127.619727939079,0.0,0.0,0.0
,,,,,,,15127,6574.335156099625,0.0,0.0,0.0
,,,,,,,15128,6629.930607564916,0.0,0.0,0.0
,,,,,,,15129,6845.330628077548,0.0,0.0,0.0
,,,,,,,15130,7127.328873582973,0.0,0.0,0.0
,,,,,,,15131,7369.31970160759,0.0,0.0,0.0
,,,,,,,15132,7704.843468784002,0.0,0.0,0.0
,,,,,,,15133,7996.065974115662,0.0,0.0,0.0
,,,,,,,15134,8249.468729107353,0.0,0.0,0.0
,,,,,,,15135,8435.90977977962,0.0,0.0,0.0
,,,,,,,15136,8561.353809909713,0.0,0.0,0.0
,,,,,,,15137,8604.032449547389,0.0,0.0,0.0
,,,,,,,15138,8374.601366996594,0.0,0.0,0.0
,,,,,,,15139,8229.298400083819,0.0,0.0,0.0
,,,,,,,15140,8170.433322586578,0.0,0.0,0.0
,,,,,,,15141,7781.222699687929,0.0,0.0,0.0
,,,,,,,15142,7196.715497157122,0.0,0.0,0.0
,,,,,,,15143,6698.960789880304,0.0,0.0,0.0
,,,,,,,15144,6249.5155887222345,0.0,0.0,0.0
,,,,,,,15145,5884.126808730112,0.0,0.0,0.0
,,,,,,,15146,5740.213837692258,0.0,0.0,0.0
,,,,,,,15147,5618.9280599143585,0.0,0.0,0.0
,,,,,,,15148,5611.887284241378,0.0,0.0,0.0
,,,,,,,15149,5823.167130955903,0.0,0.0,0.0
,,,,,,,15150,6338.470478202825,0.0,0.0,0.0
,,,,,,,15151,6696.674306193529,0.0,0.0,0.0
,,,,,,,15152,6636.8691842688095,0.0,0.0,0.0
,,,,,,,15153,6808.638820806525,0.0,0.0,0.0
,,,,,,,15154,7089.446639357208,0.0,0.0,0.0
,,,,,,,15155,7321.061773810427,0.0,0.0,0.0
,,,,,,,15156,7629.39371880521,0.0,0.0,0.0
,,,,,,,15157,8015.617242734198,0.0,0.0,0.0
,,,,,,,15158,8299.399679840972,0.0,0.0,0.0
,,,,,,,15159,8521.33885177901,0.0,0.0,0.0
,,,,,,,15160,8729.842444038317,0.0,0.0,0.0
,,,,,,,15161,8731.22323759786,0.0,0.0,0.0
,,,,,,,15162,8565.736892253974,0.0,0.0,0.0
,,,,,,,15163,8325.088856750815,0.0,0.0,0.0
,,,,,,,15164,8287.686501279197,0.0,0.0,0.0
,,,,,,,15165,7802.737304135858,0.0,0.0,0.0
,,,,,,,15166,7273.7956881659775,0.0,0.0,0.0
,,,,,,,15167,6726.571565747172,0.0,0.0,0.0
,,,,,,,15168,6266.918949275996,0.0,0.0,0.0
,,,,,,,15169,5966.089532715995,0.0,0.0,0.0
,,,,,,,15170,5714.734465948344,0.0,0.0,0.0
,,,,,,,15171,5633.281962483133,0.0,0.0,0.0
,,,,,,,15172,5642.282827501268,0.0,0.0,0.0
,,,,,,,15173,5777.516994828438,0.0,0.0,0.0
,,,,,,,15174,6287.797321528345,0.0,0.0,0.0
,,,,,,,15175,6631.474596429356,0.0,0.0,0.0
,,,,,,,15176,6653.07763838264,0.0,0.0,0.0
,,,,,,,15177,6887.313481899966,0.0,0.0,0.0
,,,,,,,15178,7158.3497527027685,0.0,0.0,0.0
,,,,,,,15179,7309.535983114037,0.0,0.0,0.0
,,,,,,,15180,7644.529437561589,0.0,0.0,0.0
,,,,,,,15181,7929.7526614711505,0.0,0.0,0.0
,,,,,,,15182,8190.702502007061,0.0,0.0,0.0
,,,,,,,15183,8389.163183876524,0.0,0.0,0.0
,,,,,,,15184,8520.472844862412,0.0,0.0,0.0
,,,,,,,15185,8523.688397150174,0.0,0.0,0.0
,,,,,,,15186,8358.852631384507,0.0,0.0,0.0
,,,,,,,15187,8090.506096845492,0.0,0.0,0.0
,,,,,,,15188,8052.327641255302,0.0,0.0,0.0
,,,,,,,15189,7640.6190803681775,0.0,0.0,0.0
,,,,,,,15190,7049.297886813028,0.0,0.0,0.0
,,,,,,,15191,6518.257096053633,0.0,0.0,0.0
,,,,,,,15192,6059.9357236356,0.0,0.0,0.0
,,,,,,,15193,5701.639009750261,0.0,0.0,0.0
,,,,,,,15194,5524.664642139602,0.0,0.0,0.0
,,,,,,,15195,5413.282376256615,0.0,0.0,0.0
,,,,,,,15196,5370.684505299326,0.0,0.0,0.0
,,,,,,,15197,5574.604625982347,0.0,0.0,0.0
,,,,,,,15198,6093.640432827849,0.0,0.0,0.0
,,,,,,,15199,6442.1139257373425,0.0,0.0,0.0
,,,,,,,15200,6476.160139069509,0.0,0.0,0.0
,,,,,,,15201,6617.33037046224,0.0,0.0,0.0
,,,,,,,15202,6830.152280723204,0.0,0.0,0.0
,,,,,,,15203,7014.60653227271,0.0,0.0,0.0
,,,,,,,15204,7249.570118386093,0.0,0.0,0.0
,,,,,,,15205,7462.40221832276,0.0,0.0,0.0
,,,,,,,15206,7662.493761299749,0.0,0.0,0.0
,,,,,,,15207,7830.140931612682,0.0,0.0,0.0
,,,,,,,15208,7927.672077244931,0.0,0.0,0.0
,,,,,,,15209,7969.570659855373,0.0,0.0,0.0
,,,,,,,15210,7784.2876242225375,0.0,0.0,0.0
,,,,,,,15211,7643.160487682818,0.0,0.0,0.0
,,,,,,,15212,7716.2556049972345,0.0,0.0,0.0
,,,,,,,15213,7343.192013051643,0.0,0.0,0.0
,,,,,,,15214,6852.648766328166,0.0,0.0,0.0
,,,,,,,15215,6316.463419936219,0.0,0.0,0.0
,,,,,,,15216,5858.211695656449,0.0,0.0,0.0
,,,,,,,15217,5559.369349551305,0.0,0.0,0.0
,,,,,,,15218,5384.713993450353,0.0,0.0,0.0
,,,,,,,15219,5283.348194665849,0.0,0.0,0.0
,,,,,,,15220,5287.618189000655,0.0,0.0,0.0
,,,,,,,15221,5483.866500395912,0.0,0.0,0.0
,,,,,,,15222,5952.491167101012,0.0,0.0,0.0
,,,,,,,15223,6370.385102915444,0.0,0.0,0.0
,,,,,,,15224,6362.133387656408,0.0,0.0,0.0
,,,,,,,15225,6501.6456857165385,0.0,0.0,0.0
,,,,,,,15226,6611.024248412542,0.0,0.0,0.0
,,,,,,,15227,6722.604979410829,0.0,0.0,0.0
,,,,,,,15228,6859.464721470387,0.0,0.0,0.0
,,,,,,,15229,6992.987007321231,0.0,0.0,0.0
,,,,,,,15230,7156.266279492841,0.0,0.0,0.0
,,,,,,,15231,7248.308073266597,0.0,0.0,0.0
,,,,,,,15232,7307.7789142654765,0.0,0.0,0.0
,,,,,,,15233,7278.434260069711,0.0,0.0,0.0
,,,,,,,15234,7151.147540201565,0.0,0.0,0.0
,,,,,,,15235,7100.699794877677,0.0,0.0,0.0
,,,,,,,15236,7157.56161809771,0.0,0.0,0.0
,,,,,,,15237,6964.884075474153,0.0,0.0,0.0
,,,,,,,15238,6643.2790661534955,0.0,0.0,0.0
,,,,,,,15239,6289.98662566143,0.0,0.0,0.0
,,,,,,,15240,5877.73132447014,0.0,0.0,0.0
,,,,,,,15241,5567.581195479142,0.0,0.0,0.0
,,,,,,,15242,5342.693392389615,0.0,0.0,0.0
,,,,,,,15243,5252.138589352075,0.0,0.0,0.0
,,,,,,,15244,5198.8103575612395,0.0,0.0,0.0
,,,,,,,15245,5249.283796572835,0.0,0.0,0.0
,,,,,,,15246,5351.462312989047,0.0,0.0,0.0
,,,,,,,15247,5501.778330528785,0.0,0.0,0.0
,,,,,,,15248,5671.19562219783,0.0,0.0,0.0
,,,,,,,15249,5911.379863160075,0.0,0.0,0.0
,,,,,,,15250,6115.6572784601185,0.0,0.0,0.0
,,,,,,,15251,6305.703945281095,0.0,0.0,0.0
,,,,,,,15252,6457.570484494805,0.0,0.0,0.0
,,,,,,,15253,6610.955410430638,0.0,0.0,0.0
,,,,,,,15254,6676.704471203698,0.0,0.0,0.0
,,,,,,,15255,6781.5004122276605,0.0,0.0,0.0
,,,,,,,15256,6868.32786356582,0.0,0.0,0.0
,,,,,,,15257,6883.227079367724,0.0,0.0,0.0
,,,,,,,15258,6787.419232868271,0.0,0.0,0.0
,,,,,,,15259,6799.678518368257,0.0,0.0,0.0
,,,,,,,15260,6873.519475410816,0.0,0.0,0.0
,,,,,,,15261,6661.949863526764,0.0,0.0,0.0
,,,,,,,15262,6362.141096003638,0.0,0.0,0.0
,,,,,,,15263,5984.7507583306,0.0,0.0,0.0
,,,,,,,15264,5606.555602716003,0.0,0.0,0.0
,,,,,,,15265,5331.860988161379,0.0,0.0,0.0
,,,,,,,15266,5154.495856224537,0.0,0.0,0.0
,,,,,,,15267,5069.008984347314,0.0,0.0,0.0
,,,,,,,15268,4999.9315955675165,0.0,0.0,0.0
,,,,,,,15269,5031.119975231727,0.0,0.0,0.0
,,,,,,,15270,5094.1658528204,0.0,0.0,0.0
,,,,,,,15271,5208.11498768319,0.0,0.0,0.0
,,,,,,,15272,5389.607242561906,0.0,0.0,0.0
,,,,,,,15273,5666.084622093873,0.0,0.0,0.0
,,,,,,,15274,5928.304939324638,0.0,0.0,0.0
,,,,,,,15275,6112.6200335608055,0.0,0.0,0.0
,,,,,,,15276,6239.820949663734,0.0,0.0,0.0
,,,,,,,15277,6434.402282029004,0.0,0.0,0.0
,,,,,,,15278,6640.98882188591,0.0,0.0,0.0
,,,,,,,15279,6828.225336039544,0.0,0.0,0.0
,,,,,,,15280,6971.338895453557,0.0,0.0,0.0
,,,,,,,15281,7124.080850445698,0.0,0.0,0.0
,,,,,,,15282,7085.904301218865,0.0,0.0,0.0
,,,,,,,15283,7044.841771064126,0.0,0.0,0.0
,,,,,,,15284,7142.417368745503,0.0,0.0,0.0
,,,,,,,15285,6823.7307853337,0.0,0.0,0.0
,,,,,,,15286,6382.588960512667,0.0,0.0,0.0
,,,,,,,15287,5908.689183405833,0.0,0.0,0.0
,,,,,,,15288,5554.455476199195,0.0,0.0,0.0
,,,,,,,15289,5365.262331010407,0.0,0.0,0.0
,,,,,,,15290,5228.013048639468,0.0,0.0,0.0
,,,,,,,15291,5190.929580219511,0.0,0.0,0.0
,,,,,,,15292,5244.782021285578,0.0,0.0,0.0
,,,,,,,15293,5501.601692446762,0.0,0.0,0.0
